Angle_deg,RET_eV,Displaced,DamageEnergy_eV,Cumulative_Damage_eV,LargeAngle
0.0368981,47.70271431649544,True,47.70271431649544,940741133.2000701,False
86.5608,216243541.64851728,True,216243541.64851728,1156984674.8485875,True
35.4618,42672532.5035283,True,42672532.5035283,1199657207.3521159,True
54.3384,95928958.65271343,True,95928958.65271343,1295586166.0048294,True
156.517,441034816.0219393,True,441034816.0219393,1736620982.0267687,True
19.2869,12910859.188603641,True,12910859.188603641,1749531841.2153723,True
38.1873,49230745.731698625,True,49230745.731698625,1798762586.9470708,True
0.0,0.0,False,0.0,1798762586.9470708,False
0.0564613,111.69579175460706,True,111.69579175460706,1798762698.6428626,False
0.121463,516.9195334677429,True,516.9195334677429,1798763215.562396,False
0.0297824,31.0781010183267,True,31.0781010183267,1798763246.640497,False
0.0459614,74.01531196788311,True,74.01531196788311,1798763320.655809,False
0.0216728,16.457548388977308,False,0.0,1798763320.655809,False
0.0522954,95.82129756872872,True,95.82129756872872,1798763416.4771066,False
0.064631,146.35811399348907,True,146.35811399348907,1798763562.8352206,False
0.074271,193.27406514167978,True,193.27406514167978,1798763756.1092858,False
0.147243,759.6336156596021,True,759.6336156596021,1798764515.7429016,False
0.0513733,92.4719461660706,True,92.4719461660706,1798764608.2148478,False
0.00106146,0.03947683851193298,False,0.0,1798764608.2148478,False
0.0578741,117.35553107897995,True,117.35553107897995,1798764725.5703788,False
0.0189926,12.638744628393178,False,0.0,1798764725.5703788,False
0.103122,372.59552691395885,True,372.59552691395885,1798765098.1659057,False
0.0772957,209.33685855942744,True,209.33685855942744,1798765307.5027642,False
0.0259779,23.64520987963593,True,23.64520987963593,1798765331.147974,False
0.0199571,13.955003889651785,False,0.0,1798765331.147974,False
0.0163988,9.422350053327285,False,0.0,1798765331.147974,False
0.0593269,123.3213789137087,True,123.3213789137087,1798765454.469353,False
0.0119902,5.03718559095792,False,0.0,1798765454.469353,False
0.0063879,1.4297210667872153,False,0.0,1798765454.469353,False
0.0386251,52.27262580550622,True,52.27262580550622,1798765506.741979,False
0.0789454,218.3678457660054,True,218.3678457660054,1798765725.1098247,False
0.0763095,204.02916445333187,True,204.02916445333187,1798765929.1389892,False
0.0650776,148.3877702748697,True,148.3877702748697,1798766077.5267594,False
0.0357377,44.749509864092154,True,44.749509864092154,1798766122.2762692,False
0.0304815,32.55425483992705,True,32.55425483992705,1798766154.830524,False
0.0919719,296.3775631943286,True,296.3775631943286,1798766451.2080872,False
0.027538,26.570509494099635,True,26.570509494099635,1798766477.7785966,False
0.0467518,76.58288942824946,True,76.58288942824946,1798766554.361486,False
0.0143591,7.224196279525469,False,0.0,1798766554.361486,False
1.468,75502.86862607714,True,75502.86862607714,1798842057.230112,False
22.213,17072732.5457685,True,17072732.5457685,1815914789.7758806,True
12.9691,5868129.583561757,True,5868129.583561757,1821782919.3594422,True
13.7355,6578746.14036815,True,6578746.14036815,1828361665.4998105,True
155.09,438686569.0969972,True,438686569.0969972,2267048234.5968075,True
20.5543,14644611.848566305,True,14644611.848566305,2281692846.445374,True
60.6446,117270430.76859608,True,117270430.76859608,2398963277.21397,True
68.4525,145554992.8541272,True,145554992.8541272,2544518270.0680976,True
27.694,26353278.34257862,True,26353278.34257862,2570871548.410676,True
45.2839,68186241.48257259,True,68186241.48257259,2639057789.8932486,True
47.0653,73346125.2590754,True,73346125.2590754,2712403915.1523237,True
30.3312,31488225.037388448,True,31488225.037388448,2743892140.189712,True
29.6385,30098268.202023685,True,30098268.202023685,2773990408.3917356,True
36.7931,45823900.57801908,True,45823900.57801908,2819814308.9697547,True
0.0172767,10.458193671647944,False,0.0,2819814308.9697547,False
0.0357479,44.775057681855834,True,44.775057681855834,2819814353.7448125,False
0.0499162,87.30077601111682,True,87.30077601111682,2819814441.0455885,False
0.0188011,12.385159791614514,False,0.0,2819814441.0455885,False
0.0578429,117.22903216837413,True,117.22903216837413,2819814558.2746205,False
0.0338352,40.11183984385847,True,40.11183984385847,2819814598.3864603,False
0.0820074,235.63571213380592,True,235.63571213380592,2819814834.0221725,False
0.0584462,119.68717638840874,True,119.68717638840874,2819814953.7093487,False
0.0719528,181.39714192232475,True,181.39714192232475,2819815135.1064906,False
0.0192374,12.966651715135947,False,0.0,2819815135.1064906,False
0.135107,639.5737041499282,True,639.5737041499282,2819815774.680195,False
0.049152,84.64814800333826,True,84.64814800333826,2819815859.328343,False
