Energy_keV,Angle_deg
72.4922,19.8262
90.1167,27.4984
43.0782,48.5209
36.9054,40.5963
32.0953,63.5884
27.48,44.8869
995.012,0.0232819
793.648,0.0487606
742.724,0.0430194
648.569,0.0549611
729.463,0.0622771
778.14,0.0294767
265.863,0.0350667
153.487,128.931
119.795,85.0316
155.938,123.345
140.303,103.004
291.548,0
744.886,0.0561586
261.303,0.0700447
421.671,0.049052
152.951,58.4444
235.691,16.2318
593.36,0
947.079,0.0471602
816.123,0.0326353
656.432,0.0733735
840.346,0.0190336
726.245,0.0534705
991.262,0.0239503
618.35,0.0459516
707.305,0.0954649
706.152,0.126287
699.327,0.1368
801.705,0.0596895
673.327,0.0454223
812.369,0.0476087
1494.47,0.0366979
223.764,0.0596953
512.252,0.0739808
377.743,38.0045
656.626,38.6311
693.598,0.0169009
708.943,0.109177
720.429,0.0793752
788.317,0.0774077
747.482,0.0416145
709.833,0.0309018
741.03,0.0296593
924.197,0.199985
769.517,0.0596788
672.916,0.0358083
693.223,0.159361
745.818,0.0848767
817.357,0.0538974
967.44,0.0653907
791.441,0.0717204
1041.24,0.0239186
736.099,0.03465
732.305,0.0549007
685.797,0.0451644
17.906,0.00828559
10.1882,1.74073
669.181,0.112536
964.236,0.00225884
688.187,0.0599514
765.848,0.0230724
1177.72,0.0443164
1679.05,0.0276213
286.838,0.06316
1463.55,0.0375999
590.669,11.5189
767.181,0.0886781
686.263,0.0253799
971.888,0.0737292
721.006,0.105311
603.926,0.0273334
771.494,0.0926178
811.916,0.0509172
703.321,0.0610494
657.474,0.084821
607.271,0.0612768
794.074,0.0590958
661.761,0.0456739
651.885,0.0517512
707.519,0.11039
725.61,0.120901
729.025,0.0467252
691.427,0.0610843
99.7831,0.0366023
930.728,0.0097347
57.9273,42.4054
420.734,51.0397
349.913,0
600.391,0.0499989
1081.05,0.0443765
469.605,0.0574727
517.81,0.0166867
255.424,25.933
76.0051,26.0763
846.696,0.031171
777.084,0.0280325
861.097,0.0773163
794.686,0.0725249
625.248,0.0689134
690.347,0.0593029
773.802,0.0178546
688.716,0.087769
763.285,0.0401689
635.792,0.045506
1409.52,0.104794
706.38,0.0488755
916.629,0.0775215
895.684,0.08468
772.148,0.117652
717.163,0.0688827
1276.38,0.0632851
480.524,0.0545735
524.215,0.0493809
169.991,12.8721
243.041,99.4207
95.54,23.3919
143.854,125.24
555.656,0
668.606,0.156046
855.483,0.122002
678.808,0.0602816
128.37,1.04889
540.553,0.0275053
115.071,0
732.184,0.0547386
677.74,0.0700863
730.715,0.0101639
1181.32,0.0516785
887.255,0.104345
825.26,0.0421423
1183.19,0.0295619
776.134,0.0118924
892.199,0.0684774
1460.22,0.0484519
